Localização,Latitude {N+/S-},Longitude {E+/W-},Zona Horaria {+/- GMT},Elevação {m},,,,,,,,,,,,,,
Salvador,-12.90,-38.33,-3,13,,,,,,,,,,,,,,

Mês,Dia,Hora,TBS {C},TBU {C},T. Pto Orvalho {C},Pressao Atmosferica {kPa},Umidade {kg/kg},U. R. {%},Densidade do ar {kg/m3},Entalpia {BTU/LB},Velocidade do Vento {m/s},Direção do Vento {graus},Cobertura Total de Nuvens {decimas},Rad Horizontal Extraterreste {Wh/m2},Rad Global Horizontal {Wh/m2},Rad Direta {Wh/m2},Rad Direta Normal {Wh/m2},Rad Difusa Horizontal {Wh/m2}
11,2,9,27.5,21.6,18.7,101.5,0.013743514,60,1.150882269,62.6,4,180,4,881,472,197,265,275
11,2,10,28.1,21.7,18.6,101.5,0.013636624,57,1.148783216,62.9,5,160,8,1115,506,127,143,380
11,2,11,29.2,22.1,18.7,101.5,0.01375603,54,1.144388762,64.3,5,170,9,1280,581,145,149,436
11,2,12,29.4,22.4,19.1,101.5,0.01411191,55,1.142992417,65.4,3,180,9,1362,619,155,155,464
11,2,13,29.3,21.8,18.1,101.4,0.013297282,52,1.143708603,63.3,4,170,9,1358,616,154,160,462
11,2,14,29.6,22.0,18.3,101.4,0.013461153,52,1.142280623,64.0,4,170,9,1267,575,144,166,431
11,2,15,29.3,22.0,18.5,101.3,0.013602753,53,1.142031533,64.0,5,170,9,1095,587,245,340,341
11,2,16,28.0,22.0,19.1,101.3,0.014144305,60,1.145984976,64.1,5,170,8,854,606,467,866,139
11,2,17,27.3,21.9,19.3,101.3,0.014291221,63,1.148389704,63.7,5,170,5,560,398,307,751,91
11,2,18,26.5,21.6,19.1,101.3,0.014193097,65,1.15163326,62.7,3,160,5,234,174,141,49,33
11,2,19,24.8,20.8,18.7,101.3,0.013774944,70,1.158965878,59.9,3,150,4,6,5,4,9,1
11,2,20,24.6,20.6,18.5,101.3,0.013582063,70,1.160096328,59.2,3,160,5,0,0,0,0,0
11,2,21,24.4,20.5,18.4,101.3,0.013528097,71,1.160974675,58.8,3,170,4,0,0,0,0,0
11,2,22,24.4,20.4,18.2,101.4,0.013376201,70,1.162398587,58.4,3,170,4,0,0,0,0,0
11,2,23,24.0,20.0,17.8,101.4,0.013001676,70,1.164649857,57.1,3,160,1,0,0,0,0,0
11,2,24,23.6,20.0,18.0,101.3,0.013182887,72,1.164737214,57.1,3,170,1,0,0,0,0,0
11,3,1,23.6,20.7,19.1,101.3,0.014136992,77,1.162990204,59.6,3,150,4,0,0,0,0,0
11,3,2,23.6,20.6,18.9,101.2,0.014014387,77,1.162066119,59.2,3,150,4,0,0,0,0,0
11,3,3,23.6,20.2,18.3,101.2,0.013467664,74,1.163065951,57.9,3,150,4,0,0,0,0,0
11,3,4,23.5,20.3,18.5,101.2,0.013645165,75,1.16313311,58.2,3,140,4,0,0,0,0,0
11,3,5,23.4,20.3,18.6,101.2,0.013686847,76,1.163449037,58.2,3,140,4,0,0,0,0,0
11,3,6,23.2,20.2,18.5,101.3,0.013619317,76,1.16550847,57.8,3,150,5,15,12,10,35,2
11,3,7,24.1,20.4,18.4,101.3,0.013516314,72,1.162167939,58.5,3,160,3,269,191,147,386,44
11,3,8,26.4,20.6,17.6,101.4,0.012817808,59,1.155653304,59.1,5,150,5,593,394,273,482,121
11,3,9,27.4,21.5,18.6,101.4,0.013658952,60,1.150283954,62.2,5,150,6,881,626,482,648,143
11,3,10,28.3,21.8,18.6,101.4,0.013713403,57,1.146751464,63.3,4,130,5,1116,830,674,762,156
11,3,11,28.4,22.0,18.9,101.4,0.013960776,58,1.145925246,64.0,4,140,4,1280,980,812,835,169
11,3,12,28.4,22.2,19.2,101.3,0.014269259,59,1.144240082,64.8,6,170,3,1363,1044,864,864,179
11,3,13,28.5,22.0,18.9,101.3,0.013935893,57,1.144460412,64.1,4,180,3,1358,1040,861,893,179
11,3,14,28.7,22.3,19.3,101.2,0.014308036,58,1.141904825,65.2,6,180,3,1267,971,804,925,167
11,3,15,28.4,22.2,19.2,101.1,0.014303377,59,1.141919736,64.9,6,180,3,1095,848,705,976,143
11,3,16,28.0,21.5,18.3,101.1,0.013458057,57,1.144957618,62.3,7,170,1,855,649,535,935,114
11,3,17,27.7,21.6,18.6,101.0,0.013742207,59,1.144453934,62.8,6,170,0,561,430,356,753,74
11,3,18,27.3,21.3,18.3,101.1,0.013465509,59,1.147611726,61.6,4,170,3,236,182,152,52,31
11,3,19,25.7,21.2,18.9,101.1,0.013990831,67,1.152802835,61.3,3,170,1,7,5,4,11,1
11,3,20,25.1,21.0,18.9,101.2,0.013944133,70,1.156349432,60.6,4,150,0,0,0,0,0,0
11,3,21,24.6,21.0,19.1,101.2,0.014152713,73,1.157911448,60.6,4,160,4,0,0,0,0,0
11,3,22,24.3,20.3,18.1,101.2,0.013311937,70,1.160613297,58.2,4,160,1,0,0,0,0,0
11,3,23,24.1,20.0,17.8,101.2,0.012989674,69,1.161983647,57.2,3,170,1,0,0,0,0,0
11,3,24,23.8,20.0,17.9,101.1,0.013129315,71,1.161752705,57.2,2,160,1,0,0,0,0,0
11,4,1,23.6,19.8,17.7,101.1,0.012944626,71,1.162873858,56.5,3,160,3,0,0,0,0,0
11,4,2,23.3,19.8,17.8,101.1,0.013069417,73,1.163821909,56.5,3,160,3,0,0,0,0,0
11,4,3,23.0,19.7,17.8,101.1,0.013061034,74,1.16501624,56.2,3,150,4,0,0,0,0,0
11,4,4,23.0,19.7,17.8,101.1,0.013061034,74,1.16501624,56.2,3,160,4,0,0,0,0,0
11,4,5,22.8,19.7,17.9,101.1,0.013144262,75,1.165650774,56.2,4,170,5,0,0,0,0,0
11,4,6,22.8,19.6,17.8,101.1,0.01301155,75,1.165894398,55.9,3,160,4,16,12,9,34,2
11,4,7,24.1,20.3,18.2,101.1,0.013410342,71,1.160066882,58.2,3,150,4,271,209,174,452,35
11,4,8,26.2,20.7,17.8,101.2,0.013069314,61,1.153687396,59.5,3,150,1,594,421,325,572,97
11,4,9,27.5,21.5,18.5,101.2,0.013649865,59,1.147649711,62.3,4,160,5,882,626,483,648,143
11,4,10,28.4,21.9,18.7,101.2,0.013849355,57,1.143865456,63.7,5,150,5,1116,793,611,690,182
11,4,11,28.2,22.1,19.2,101.2,0.014223429,59,1.143951588,64.5,5,180,5,1280,909,701,720,208
11,4,12,28.4,22.0,18.9,101.2,0.013994385,58,1.143604599,64.1,5,150,5,1363,1014,823,823,191
11,4,13,29.2,23.0,20.1,101.1,0.015162506,59,1.137362554,67.9,6,160,4,1358,1011,820,851,190
11,4,14,29.3,23.1,20.3,101.0,0.01529078,59,1.13563325,68.4,5,160,4,1267,981,816,939,165
11,4,15,28.5,22.9,20.3,100.9,0.015339701,62,1.137430351,67.7,5,160,1,1096,833,687,949,146
11,4,16,28.0,22.5,19.9,100.9,0.014948321,63,1.140018932,66.1,5,180,0,855,650,536,935,114
11,4,17,27.5,22.0,19.3,100.9,0.014420406,62,1.14286213,64.3,4,170,0,563,399,308,754,92
11,4,18,26.0,21.6,19.4,100.9,0.014467641,68,1.14850743,62.9,4,160,5,237,177,143,56,33
11,4,19,25.0,21.2,19.2,100.9,0.014315059,72,1.152635882,61.4,5,150,4,7,6,5,12,1
11,4,20,25.0,21.0,18.9,100.9,0.014033431,70,1.153146281,60.7,4,140,1,0,0,0,0,0
11,4,21,24.5,21.0,19.1,101.0,0.014226156,73,1.155877884,60.7,5,160,0,0,0,0,0,0
11,4,22,24.4,21.0,19.2,101.0,0.014267899,74,1.156190487,60.7,5,150,0,0,0,0,0,0
11,4,23,24.4,21.0,19.2,101.1,0.014252027,74,1.157364102,60.7,4,140,0,0,0,0,0,0
11,4,24,24.1,20.8,19.0,101.1,0.01409812,75,1.158812502,60.0,3,150,1,0,0,0,0,0
11,5,1,24.1,21.4,19.9,101.0,0.014959014,79,1.156101552,62.2,6,150,4,0,0,0,0,0
11,5,2,23.7,21.4,20.1,100.9,0.015142733,82,1.156179684,62.2,5,120,4,0,0,0,0,0
11,5,3,23.5,21.1,19.7,100.9,0.014800554,81,1.157580888,61.1,4,130,1,0,0,0,0,0
11,5,4,23.0,21.0,19.8,100.9,0.014868863,84,1.159410896,60.8,3,100,4,0,0,0,0,0
11,5,5,21.3,20.1,19.3,100.9,0.014336685,90,1.167080008,57.7,0,0,4,0,0,0,0,0
11,5,6,20.0,19.2,18.5,101.0,0.013665719,93,1.174655971,54.7,0,0,5,16,6,1,2,5
11,5,7,20.7,19.8,19.1,101.0,0.014167964,92,1.170932533,56.7,0,0,10,272,98,10,27,87
11,5,8,24.7,21.8,20.3,101.1,0.015266455,78,1.154357806,63.6,0,0,10,594,214,23,40,191
11,5,9,27.2,22.6,20.4,101.2,0.015379466,68,1.14567848,66.4,3,60,10,883,318,34,46,284
11,5,10,28.7,23.0,20.4,101.2,0.015353635,62,1.1400314,67.9,4,140,10,1117,402,43,49,359
11,5,11,29.3,23.0,20.1,101.2,0.015102729,59,1.138217909,67.9,7,140,10,1280,461,49,51,412
11,5,12,29.4,23.2,20.4,101.2,0.015365218,59,1.137373075,68.6,4,150,10,1363,491,53,53,438
11,5,13,28.8,23.9,21.7,101.0,0.016741087,67,1.134930814,71.5,6,130,10,1359,489,52,54,437
11,5,14,29.6,24.0,21.5,101.0,0.016563315,63,1.132246962,71.9,6,150,10,1268,456,49,56,408
11,5,15,29.0,24.0,21.8,100.9,0.016834493,66,1.132890952,72.0,5,120,10,1096,395,42,58,352
11,5,16,28.3,24.3,22.5,100.9,0.017608008,72,1.134148327,73.2,6,120,10,856,308,33,61,275
11,5,17,27.6,23.7,21.9,100.8,0.016968617,72,1.136797895,70.9,4,160,10,564,203,22,59,181
11,5,18,26.8,23.0,21.2,100.8,0.016221877,73,1.141163566,68.2,6,120,10,239,86,9,32,77
11,5,19,25.5,22.6,21.1,101.9,0.015969955,78,1.15909589,66.2,5,120,10,7,4,2,4,2
11,5,20,24.6,22.1,20.8,100.9,0.015779907,81,1.151533288,64.8,5,120,8,0,0,0,0,0
11,5,21,24.5,22.0,20.6,101.0,0.015658191,81,1.153281915,64.4,4,120,9,0,0,0,0,0
11,5,22,24.8,22.7,21.5,101.1,0.016553533,84,1.151644296,66.9,6,110,9,0,0,0,0,0
11,5,23,24.8,22.6,21.4,101.1,0.016403346,83,1.151915238,66.6,7,100,9,0,0,0,0,0
11,5,24,24.5,22.5,21.4,101.1,0.016379786,84,1.153118805,66.2,4,90,9,0,0,0,0,0
11,6,1,24.5,22.5,21.4,101.1,0.016379786,84,1.153118805,66.2,5,100,6,0,0,0,0,0
11,6,2,24.4,21.0,19.2,101.0,0.014267899,74,1.156190487,60.7,5,90,6,0,0,0,0,0
11,6,3,24.5,21.6,20.1,101.0,0.015078108,78,1.154332074,62.9,3,90,6,0,0,0,0,0
11,6,4,24.8,22.8,21.7,101.0,0.0167222,85,1.150201354,67.4,4,90,10,0,0,0,0,0
11,6,5,25.0,23.0,21.9,101.0,0.016941886,85,1.149034569,68.1,4,90,10,0,0,0,0,0
11,6,6,24.5,23.0,22.1,101.1,0.017134225,88,1.151757586,68.1,3,90,9,16,6,1,2,5
11,6,7,24.5,23.0,22.1,101.1,0.017134225,88,1.151757586,68.1,3,80,10,273,98,11,27,88
11,6,8,26.0,23.3,21.9,101.2,0.01694474,80,1.147456155,69.2,5,90,10,595,214,23,40,191
11,6,9,26.0,23.5,22.2,101.3,0.017235662,81,1.148067245,69.9,5,70,10,883,318,34,46,284
11,6,10,26.8,23.6,22.0,101.3,0.017054588,77,1.145329671,70.3,8,90,10,1117,402,43,49,359
11,6,11,26.8,23.5,21.9,101.3,0.016899111,76,1.145608404,69.9,9,110,10,1281,461,49,51,412
11,6,12,29.4,23.4,20.7,101.3,0.015653723,61,1.137981825,69.4,8,120,10,1363,491,53,53,438
11,6,13,28.1,23.3,21.1,101.2,0.016062888,67,1.141032187,69.1,9,100,10,1359,489,52,54,437
11,6,14,29.0,23.8,21.5,101.1,0.016480677,65,1.135765594,71.1,6,120,10,1268,680,284,327,396
11,6,15,28.6,23.4,21.0,101.1,0.016025711,65,1.138082177,69.5,8,100,8,1097,395,42,58,353
11,6,16,28.3,23.4,21.2,101.0,0.016169985,67,1.137830659,69.6,10,100,10,857,309,33,60,276
11,6,17,27.1,23.0,21.0,101.0,0.016059841,71,1.142575403,68.1,10,120,10,565,303,127,342,176
11,6,18,26.5,23.0,21.3,101.0,0.016311576,75,1.144411694,68.1,10,110,8,241,87,9,32,77
11,6,19,25.5,22.6,21.1,101.0,0.016127061,78,1.148575674,66.6,8,90,10,8,6,5,12,1
11,6,20,25.1,22.5,21.1,101.1,0.016127866,80,1.151253371,66.2,8,100,4,0,0,0,0,0
11,6,21,25.1,22.8,21.6,101.1,0.016578266,82,1.150441332,67.3,7,90,8,0,0,0,0,0
11,6,22,25.0,22.8,21.6,101.2,0.016602494,83,1.151921791,67.3,6,90,8,0,0,0,0,0
11,6,23,24.9,22.6,21.4,101.2,0.016343774,82,1.15277533,66.5,6,90,4,0,0,0,0,0
11,6,24,24.6,22.0,20.6,101.2,0.015582438,80,1.1553148,64.3,6,90,1,0,0,0,0,0
11,7,1,24.3,21.8,20.4,101.2,0.015417284,81,1.156779675,63.5,5,100,0,0,0,0,0,0
11,7,2,24.2,21.6,20.2,101.2,0.01517069,80,1.157616569,62.8,3,90,0,0,0,0,0,0
11,7,3,24.0,21.5,20.1,101.1,0.015127426,80,1.157329642,62.5,4,90,0,0,0,0,0,0
11,7,4,23.3,21.8,20.9,101.1,0.015853198,88,1.158742389,63.6,2,70,1,0,0,0,0,0
11,7,5,20.4,19.5,18.8,101.1,0.013879223,92,1.173822514,55.6,0,0,0,0,0,0,0,0
11,7,6,20.5,20.0,19.5,101.2,0.014490889,96,1.173454605,57.3,0,0,6,17,11,8,26,3
11,7,7,23.2,20.7,19.3,101.3,0.014303999,80,1.164254286,59.6,0,0,6,274,194,150,379,44
11,7,8,24.5,21.4,19.7,101.3,0.014742955,76,1.158370207,62.0,0,0,5,596,270,68,118,203
11,7,9,25.4,21.8,20.0,101.4,0.014923613,73,1.155690364,63.4,3,60,9,883,473,198,265,276
11,7,10,27.6,21.4,18.3,101.4,0.013433754,58,1.14992642,61.9,6,120,8,1117,742,514,581,227
11,7,11,29.3,23.6,21.0,101.4,0.015986344,62,1.138887719,70.1,8,120,6,1281,953,773,795,180
11,7,12,28.6,23.2,20.7,101.4,0.01566373,64,1.142107276,68.6,8,130,4,1363,1044,865,865,180
11,7,13,29.2,24.0,21.7,101.3,0.016673719,65,1.136915873,71.8,8,120,3,1359,1052,875,907,177
11,7,14,29.5,24.0,21.6,101.3,0.016547779,64,1.136012933,71.8,6,140,1,1269,982,817,938,165
11,7,15,28.8,23.5,21.1,101.2,0.016077997,64,1.138360015,69.8,6,140,1,1098,850,707,973,143
11,7,16,28.2,23.5,21.3,101.1,0.016348218,68,1.139017045,69.9,6,150,1,858,652,538,936,115
11,7,17,27.7,23.6,21.7,101.1,0.016713648,71,1.140257258,70.3,6,130,0,566,431,355,756,76
11,7,18,27.0,23.0,21.1,101.1,0.016083741,71,1.144044855,68.0,5,160,0,242,184,152,72,32
11,7,19,25.5,22.6,21.1,101.1,0.016109463,78,1.149744587,66.5,5,130,0,8,6,5,13,1
11,7,20,24.6,21.5,19.9,101.2,0.014860033,76,1.156625366,62.4,4,130,0,0,0,0,0,0
11,7,21,24.5,22.4,21.2,101.2,0.016213472,84,1.154560186,65.8,4,140,0,0,0,0,0,0
11,7,22,24.3,22.5,21.5,101.3,0.016428916,86,1.156087843,66.1,3,120,0,0,0,0,0,0
11,7,23,24.0,22.3,21.3,101.3,0.016257959,87,1.157565005,65.4,3,120,0,0,0,0,0,0
11,7,24,23.8,22.1,21.1,101.3,0.016047378,86,1.158726961,64.6,0,0,1,0,0,0,0,0
11,8,1,23.3,21.7,20.7,101.2,0.015691789,87,1.160182124,63.2,0,0,0,0,0,0,0,0
11,8,2,20.3,18.9,17.9,101.2,0.01312299,88,1.176783554,53.6,0,0,3,0,0,0,0,0
11,8,3,20.4,19.3,18.5,101.2,0.013601513,90,1.175496969,54.9,0,0,4,0,0,0,0,0
11,8,4,20.2,19.0,18.1,101.2,0.013293903,90,1.176867993,53.9,0,0,4,0,0,0,0,0
11,8,5,20.0,18.9,18.1,101.2,0.013247932,90,1.177756134,53.6,0,0,5,0,0,0,0,0
11,8,6,19.6,18.5,17.7,101.3,0.012888927,90,1.181198323,52.3,0,0,8,17,6,1,2,6
11,8,7,22.1,20.3,19.2,101.4,0.014199037,85,1.169938489,58.2,0,0,10,274,99,11,27,88
11,8,8,26.8,23.0,21.2,101.3,0.016131662,73,1.146986238,67.9,3,150,10,596,215,23,40,192
11,8,9,28.0,23.4,21.3,101.3,0.016240439,68,1.142221099,69.4,3,140,10,884,401,100,134,301
11,8,10,29.4,23.5,20.8,101.5,0.015771116,61,1.140018692,69.7,4,120,9,1117,507,127,143,380
11,8,11,29.5,24.3,22.0,101.5,0.016986026,65,1.137475092,72.9,5,120,9,1281,953,773,795,180
11,8,12,29.5,24.4,22.2,101.5,0.017146203,66,1.137190014,73.3,5,140,4,1363,968,746,746,222
11,8,13,29.3,24.5,22.4,101.4,0.017410892,68,1.136350256,73.8,6,120,5,1359,1011,821,851,191
11,8,14,29.0,24.4,22.4,101.4,0.017376054,69,1.137540501,73.4,5,130,4,1269,680,284,327,396
11,8,15,29.3,24.2,21.9,101.3,0.016949209,66,1.136049915,72.6,4,150,8,1098,395,42,58,353
11,8,16,29.4,24.0,21.6,101.2,0.016608884,64,1.135157974,71.8,4,130,10,859,309,33,60,276
11,8,17,28.5,24.0,22.0,101.2,0.016986938,69,1.137871171,71.9,3,150,10,568,258,64,171,193
11,8,18,27.7,24.0,22.3,101.2,0.017323408,74,1.140296449,71.9,5,160,9,244,182,147,76,34
11,8,19,26.0,23.5,22.2,101.3,0.017235662,81,1.148067245,69.9,3,150,4,9,6,4,10,2
11,8,20,25.5,23.0,21.7,101.3,0.016677557,81,1.150994302,68.0,4,150,6,0,0,0,0,0
11,8,21,25.4,22.9,21.6,101.3,0.01656781,81,1.151577721,67.6,3,170,4,0,0,0,0,0
11,8,22,25.0,22.8,21.6,101.4,0.016567006,83,1.154262463,67.2,3,150,4,0,0,0,0,0
11,8,23,25.0,22.8,21.6,101.4,0.016567006,83,1.154262463,67.2,3,140,8,0,0,0,0,0
11,8,24,25.0,22.8,21.6,101.4,0.016567006,83,1.154262463,67.2,5,150,5,0,0,0,0,0
11,9,1,24.8,22.6,21.4,101.3,0.016368239,83,1.154257481,66.5,3,150,5,0,0,0,0,0
11,9,2,24.8,22.6,21.4,101.3,0.016368239,83,1.154257481,66.5,3,160,4,0,0,0,0,0
11,9,3,24.4,22.3,21.1,101.3,0.016090018,84,1.156313144,65.3,3,160,10,0,0,0,0,0
11,9,4,24.8,22.3,21.0,101.2,0.015939375,81,1.153893275,65.4,3,160,10,0,0,0,0,0
11,9,5,24.6,22.5,21.3,101.2,0.016320324,84,1.153979211,66.1,4,140,9,0,0,0,0,0
11,9,6,24.3,22.1,20.9,101.3,0.015837586,83,1.157159689,64.6,3,140,6,17,12,10,31,3
11,9,7,25.8,22.6,21.0,101.3,0.015948524,76,1.151153341,66.4,3,120,5,275,183,127,316,56
11,9,8,27.0,23.6,22.0,101.4,0.016951836,75,1.145880631,70.2,4,160,6,597,271,68,117,203
11,9,9,27.2,23.6,21.9,101.5,0.016849151,74,1.146431157,70.2,3,150,9,884,587,407,543,180
11,9,10,29.3,24.0,21.6,101.5,0.016593583,65,1.138926791,71.7,3,160,6,1117,742,515,580,227
11,9,11,29.7,23.5,20.7,101.5,0.015645501,60,1.139113772,69.7,4,170,6,1281,909,701,720,208
11,9,12,29.9,23.5,20.6,101.5,0.015561789,59,1.138511481,69.7,4,170,5,1363,1044,865,865,180
11,9,13,30.2,23.7,20.8,101.5,0.015746148,58,1.137056731,70.4,4,160,3,1360,1052,875,907,177
11,9,14,29.8,23.7,21.0,101.4,0.015932356,60,1.137104286,70.5,4,170,1,1269,901,695,797,206
11,9,15,29.8,23.7,21.0,101.4,0.015932356,60,1.137104286,70.5,3,160,5,1099,589,246,338,343
11,9,16,29.8,23.7,21.0,101.3,0.015951077,60,1.135949543,70.6,4,170,8,860,461,193,349,268
11,9,17,28.8,23.4,20.9,101.3,0.015905025,64,1.139793871,69.4,4,170,8,569,258,65,170,194
11,9,18,27.6,22.0,19.3,101.3,0.014311144,62,1.147208256,64.1,3,160,9,246,112,28,84,84
11,9,19,26.5,22.6,20.7,101.3,0.015655092,72,1.148992699,66.4,3,140,9,9,4,1,3,3
11,9,20,25.5,22.1,20.4,101.4,0.015317783,75,1.154588823,64.5,3,150,9,0,0,0,0,0
11,9,21,25.3,22.0,20.3,101.4,0.015255549,75,1.155475383,64.2,3,180,9,0,0,0,0,0
11,9,22,25.7,22.5,20.9,101.5,0.015806594,76,1.154068825,66.0,3,180,8,0,0,0,0,0
11,9,23,25.5,22.5,21.0,101.5,0.015890459,77,1.154689846,66.0,3,190,8,0,0,0,0,0
11,9,24,25.4,22.3,20.7,101.4,0.015653445,77,1.154367543,65.3,3,190,3,0,0,0,0,0
11,10,1,25.0,22.3,20.9,101.4,0.015821133,79,1.155612335,65.3,3,160,8,0,0,0,0,0
11,10,2,24.5,22.5,21.4,101.3,0.016344898,84,1.1554631,66.1,3,170,6,0,0,0,0,0
11,10,3,24.5,22.5,21.4,101.3,0.016344898,84,1.1554631,66.1,2,150,5,0,0,0,0,0
11,10,4,23.5,22.0,21.1,101.3,0.016026914,88,1.159935977,64.3,2,140,5,0,0,0,0,0
11,10,5,23.0,21.5,20.6,101.3,0.015513575,88,1.162829964,62.4,0,0,8,0,0,0,0,0
11,10,6,22.5,21.5,20.8,101.3,0.015723233,92,1.164413571,62.5,0,0,5,18,10,4,13,6
11,10,7,23.5,21.5,20.3,101.4,0.015287762,84,1.162427763,62.4,0,0,8,276,148,62,153,86
11,10,8,27.4,23.0,20.9,101.5,0.015844248,69,1.147473323,67.8,3,170,8,597,320,134,231,186
11,10,9,28.0,23.4,21.3,101.5,0.016203702,68,1.144542106,69.3,5,160,8,884,474,198,264,276
11,10,10,29.0,23.6,21.2,101.5,0.016093518,64,1.140951105,70.1,5,130,8,1117,831,675,760,157
11,10,11,29.3,23.5,20.9,101.5,0.015813,62,1.140320728,69.7,8,130,4,1281,909,701,720,208
11,10,12,29.7,23.8,21.2,101.5,0.016111607,61,1.138281669,70.9,4,120,5,1363,1014,823,823,191
11,10,13,29.4,23.3,20.5,101.4,0.015481808,60,1.139412412,68.9,5,120,4,1360,1012,821,851,191
11,10,14,29.4,23.3,20.5,101.3,0.015500057,60,1.138256144,69.0,5,120,4,1270,973,805,924,167
11,10,15,29.3,23.3,20.6,101.2,0.015560195,61,1.137401168,69.0,4,120,3,1100,851,708,971,143
11,10,16,29.2,23.2,20.5,101.2,0.01544889,61,1.137976032,68.7,4,140,1,861,655,540,937,115
11,10,17,28.0,22.5,19.9,101.2,0.014895964,63,1.143502483,66.0,5,160,0,571,434,358,760,76
11,10,18,27.0,22.0,19.6,101.2,0.014578426,65,1.147884585,64.2,5,140,0,248,188,155,89,33
11,10,19,25.3,21.0,18.8,101.2,0.013860744,68,1.155726083,60.6,3,150,0,10,7,6,15,1
11,10,20,25.0,21.0,18.9,101.2,0.013985837,70,1.156661419,60.6,4,130,0,0,0,0,0,0
11,10,21,24.5,21.0,19.1,101.3,0.014178642,73,1.159397775,60.6,3,130,0,0,0,0,0,0
11,10,22,24.6,21.1,19.2,101.3,0.014277081,73,1.158829068,60.9,3,120,0,0,0,0,0,0
11,10,23,24.5,21.5,19.9,101.3,0.014885525,77,1.158110887,62.4,5,140,0,0,0,0,0,0
11,10,24,24.5,22.0,20.6,101.3,0.015607479,81,1.156799509,64.2,4,110,0,0,0,0,0,0
11,11,1,24.3,21.8,20.4,101.3,0.01540063,81,1.157952995,63.5,3,100,0,0,0,0,0,0
11,11,2,24.1,21.8,20.5,101.2,0.015501078,82,1.157405839,63.5,3,120,3,0,0,0,0,0
11,11,3,23.9,21.6,20.3,101.2,0.015296301,82,1.158557273,62.8,3,100,3,0,0,0,0,0
11,11,4,21.0,20.0,19.2,101.2,0.014281912,91,1.17184472,57.3,0,0,1,0,0,0,0,0
11,11,5,20.5,19.6,18.9,101.2,0.01395555,92,1.174442453,55.9,0,0,1,0,0,0,0,0
11,11,6,20.4,19.6,18.9,101.3,0.013982832,93,1.175952999,55.9,0,0,0,18,14,11,36,2
11,11,7,21.8,20.8,20.1,101.4,0.015012601,92,1.169632671,59.9,0,0,0,276,210,173,425,37
11,11,8,25.6,22.5,20.9,101.4,0.015865865,77,1.153210558,66.0,5,60,0,597,320,134,231,186
11,11,9,27.6,23.1,21.0,101.4,0.015930235,69,1.145426064,68.2,6,90,8,884,401,100,134,301
11,11,10,27.3,23.0,21.0,101.5,0.015886163,70,1.147779813,67.8,4,100,9,1117,599,250,282,348
11,11,11,28.3,23.6,21.4,101.5,0.016387138,68,1.143074505,70.1,7,140,8,1281,581,145,149,436
11,11,12,28.4,23.8,21.7,101.4,0.016675887,68,1.141053493,71.0,8,150,9,1363,491,53,53,438
11,11,13,28.6,23.0,20.4,101.3,0.015377528,62,1.141493298,67.9,10,130,10,1360,490,52,54,437
11,11,14,28.9,24.0,21.8,101.2,0.016818852,67,1.136663321,71.8,12,120,10,1270,457,49,56,408
11,11,15,28.0,23.0,20.7,101.1,0.015664629,66,1.140995413,68.0,10,100,10,1101,590,247,338,343
11,11,16,28.4,23.4,21.1,101.1,0.016109557,66,1.138687349,69.5,11,120,8,863,573,397,714,175
11,11,17,27.5,23.1,21.0,101.0,0.016044539,69,1.141082629,68.4,10,130,6,572,406,313,761,93
11,11,18,26.6,23.0,21.2,101.1,0.016251559,74,1.145270296,68.0,6,100,5,249,177,137,97,41
11,11,19,25.2,21.9,20.2,101.1,0.015202289,75,1.15253929,63.9,8,120,5,10,8,6,16,1
11,11,20,25.0,21.5,19.7,101.1,0.014709164,74,1.154205692,62.5,6,100,0,0,0,0,0,0
11,11,21,24.6,21.0,19.1,101.2,0.014152713,73,1.157911448,60.6,6,100,0,0,0,0,0,0
11,11,22,24.5,21.3,19.6,101.2,0.014617103,76,1.157455484,61.7,8,100,0,0,0,0,0,0
11,11,23,24.4,21.2,19.5,101.2,0.0145174,76,1.158025851,61.3,6,100,0,0,0,0,0,0
11,11,24,24.4,21.2,19.5,101.2,0.0145174,76,1.158025851,61.3,6,100,0,0,0,0,0,0
11,12,1,23.6,20.3,18.5,101.1,0.01361863,74,1.161640695,58.2,5,90,0,0,0,0,0,0
11,12,2,23.4,20.3,18.6,101.0,0.013717161,76,1.161094358,58.3,6,90,0,0,0,0,0,0
11,12,3,23.0,20.0,18.3,101.0,0.013477269,76,1.163101535,57.3,5,100,0,0,0,0,0,0
11,12,4,22.7,20.0,18.4,101.0,0.013602276,78,1.164051956,57.3,6,90,0,0,0,0,0,0
11,12,5,20.4,19.0,18.0,101.0,0.013238487,88,1.173844332,54.0,0,0,0,0,0,0,0,0
11,12,6,19.3,18.1,17.2,101.1,0.012536286,89,1.1807314,51.1,0,0,4,18,7,1,2,6
11,12,7,21.5,20.2,19.3,101.1,0.01435883,89,1.168558929,58.0,0,0,10,277,100,11,26,89
11,12,8,24.6,21.4,19.7,101.1,0.01473363,76,1.15571185,62.1,0,0,10,597,215,23,40,192
11,12,9,27.3,22.4,20.0,101.1,0.015057599,66,1.14474355,65.7,3,60,10,884,401,100,133,301
11,12,10,26.8,22.3,20.1,101.2,0.015101623,68,1.147706633,65.3,4,60,9,1117,402,43,48,359
